w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,summa
86,22,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,CÅUWBMXXM MUYQBMBBQ EUCMCMXMDZ YMVMMCUQ WKZUZCMMB MDBBMCÅC EQB EUCMZWÅU CÅUZ UAEQU,CÅUWBMXXM,MUYQBMBBQ,EUCMCMXMDZ,YMVMMCUQ,WKZUZCMMB,MDBBMCÅC,EQB,EUCMZWÅU,CÅUZ,UAEQU,0,0,0,0,0,0,0,0,0
86,23,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,BZTVALWWL LTXPALAAP DTBLBLWLCY XLULLBTP VJYTYBLLA LCAALBZB DPA DTBLYVZT BZTY TÖDPT,BZTVALWWL,LTXPALAAP,DTBLBLWLCY,XLULLBTP,VJYTYBLLA,LCAALBZB,DPA,DTBLYVZT,BZTY,TÖDPT,0,0,0,0,0,0,0,0,0
86,24,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,AYSUÖKVVK KSWOÖKÖÖO CSAKAKVKBX WKTKKASO UIXSXAKKÖ KBÖÖKAYA COÖ CSAKXUYS AYSX SÄCOS,AYSUÖKVVK,KSWOÖKÖÖO,CSAKAKVKBX,WKTKKASO,UIXSXAKKÖ,KBÖÖKAYA,COÖ,CSAKXUYS,AYSX,SÄCOS,0,0,0,0,0,0,0,0,0
86,25,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,ÖXRTÄJUUJ JRVNÄJÄÄN BRÖJÖJUJAW VJSJJÖRN THWRWÖJJÄ JAÄÄJÖXÖ BNÄ BRÖJWTXR ÖXRW RÅBNR,ÖXRTÄJUUJ,JRVNÄJÄÄN,BRÖJÖJUJAW,VJSJJÖRN,THWRWÖJJÄ,JAÄÄJÖXÖ,BNÄ,BRÖJWTXR,ÖXRW,RÅBNR,0,0,0,0,0,0,0,0,0
86,26,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,ÄWQSÅITTI IQUMÅIÅÅM AQÄIÄITIÖV UIRIIÄQM SGVQVÄIIÅ IÖÅÅIÄWÄ AMÅ AQÄIVSWQ ÄWQV QZAMQ,ÄWQSÅITTI,IQUMÅIÅÅM,AQÄIÄITIÖV,UIRIIÄQM,SGVQVÄIIÅ,IÖÅÅIÄWÄ,AMÅ,AQÄIVSWQ,ÄWQV,QZAMQ,0,0,0,0,0,0,0,0,0
86,27,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,ÅVPRZHSSH HPTLZHZZL ÖPÅHÅHSHÄU THQHHÅPL RFUPUÅHHZ HÄZZHÅVÅ ÖLZ ÖPÅHURVP ÅVPU PYÖLP,ÅVPRZHSSH,HPTLZHZZL,ÖPÅHÅHSHÄU,THQHHÅPL,RFUPUÅHHZ,HÄZZHÅVÅ,ÖLZ,ÖPÅHURVP,ÅVPU,PYÖLP,0,0,0,0,0,0,0,0,0
86,28,YTNPXFQQF FNRJXFXXJ ÅNYFYFQFZS RFOFFYNJ PDSNSYFFX FZXXFYTY ÅJX ÅNYFSPTN YTNS NWÅJN,ZUOQYGRRG GOSKYGYYK ÄOZGZGRGÅT SGPGGZOK QETOTZGGY GÅYYGZUZ ÄKY ÄOZGTQUO ZUOT OXÄKO,ZUOQYGRRG,GOSKYGYYK,ÄOZGZGRGÅT,SGPGGZOK,QETOTZGGY,GÅYYGZUZ,ÄKY,ÄOZGTQUO,ZUOT,OXÄKO,0,0,0,0,0,0,0,0,0
87,0,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,BIOBT,OOVTO,WBMTTJ,FNZNBIBWB,LBVQQB,NVOBVT,LKFN,WBLLVWB,LJTLBJTV,FUTU,KBBIB,0,0,0,0,0,0,0,0
87,1,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,AHNAS NNUSN VALSSI EMYMAHAVA KAUPPA MUNAUS KJEM VAKKUVA KISKAISU ETST JAAHA,AHNAS,NNUSN,VALSSI,EMYMAHAVA,KAUPPA,MUNAUS,KJEM,VAKKUVA,KISKAISU,ETST,JAAHA,0,0,0,0,0,0,0,6
87,2,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,ÖGMÖR MMTRM UÖKRRH DLXLÖGÖUÖ JÖTOOÖ LTMÖTR JIDL UÖJJTUÖ JHRJÖHRT DSRS IÖÖGÖ,ÖGMÖR,MMTRM,UÖKRRH,DLXLÖGÖUÖ,JÖTOOÖ,LTMÖTR,JIDL,UÖJJTUÖ,JHRJÖHRT,DSRS,IÖÖGÖ,0,0,0,0,0,0,0,0
87,3,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,ÄFLÄQ LLSQL TÄJQQG CKWKÄFÄTÄ IÄSNNÄ KSLÄSQ IHCK TÄIISTÄ IGQIÄGQS CRQR HÄÄFÄ,ÄFLÄQ,LLSQL,TÄJQQG,CKWKÄFÄTÄ,IÄSNNÄ,KSLÄSQ,IHCK,TÄIISTÄ,IGQIÄGQS,CRQR,HÄÄFÄ,0,0,0,0,0,0,0,0
87,4,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,ÅEKÅP KKRPK SÅIPPF BJVJÅEÅSÅ HÅRMMÅ JRKÅRP HGBJ SÅHHRSÅ HFPHÅFPR BQPQ GÅÅEÅ,ÅEKÅP,KKRPK,SÅIPPF,BJVJÅEÅSÅ,HÅRMMÅ,JRKÅRP,HGBJ,SÅHHRSÅ,HFPHÅFPR,BQPQ,GÅÅEÅ,0,0,0,0,0,0,0,0
87,5,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,ZDJZO JJQOJ RZHOOE AIUIZDZRZ GZQLLZ IQJZQO GFAI RZGGQRZ GEOGZEOQ APOP FZZDZ,ZDJZO,JJQOJ,RZHOOE,AIUIZDZRZ,GZQLLZ,IQJZQO,GFAI,RZGGQRZ,GEOGZEOQ,APOP,FZZDZ,0,0,0,0,0,0,0,0
87,6,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,YCIYN IIPNI QYGNND ÖHTHYCYQY FYPKKY HPIYPN FEÖH QYFFPQY FDNFYDNP ÖONO EYYCY,YCIYN,IIPNI,QYGNND,ÖHTHYCYQY,FYPKKY,HPIYPN,FEÖH,QYFFPQY,FDNFYDNP,ÖONO,EYYCY,0,0,0,0,0,0,0,0
87,7,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,XBHXM HHOMH PXFMMC ÄGSGXBXPX EXOJJX GOHXOM EDÄG PXEEOPX ECMEXCMO ÄNMN DXXBX,XBHXM,HHOMH,PXFMMC,ÄGSGXBXPX,EXOJJX,GOHXOM,EDÄG,PXEEOPX,ECMEXCMO,ÄNMN,DXXBX,0,0,0,0,0,0,0,0
87,8,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,WAGWL GGNLG OWELLB ÅFRFWAWOW DWNIIW FNGWNL DCÅF OWDDNOW DBLDWBLN ÅMLM CWWAW,WAGWL,GGNLG,OWELLB,ÅFRFWAWOW,DWNIIW,FNGWNL,DCÅF,OWDDNOW,DBLDWBLN,ÅMLM,CWWAW,0,0,0,0,0,0,0,0
87,9,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,VÖFVK FFMKF NVDKKA ZEQEVÖVNV CVMHHV EMFVMK CBZE NVCCMNV CAKCVAKM ZLKL BVVÖV,VÖFVK,FFMKF,NVDKKA,ZEQEVÖVNV,CVMHHV,EMFVMK,CBZE,NVCCMNV,CAKCVAKM,ZLKL,BVVÖV,0,0,0,0,0,0,0,0
87,10,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,UÄEUJ EELJE MUCJJÖ YDPDUÄUMU BULGGU DLEULJ BAYD MUBBLMU BÖJBUÖJL YKJK AUUÄU,UÄEUJ,EELJE,MUCJJÖ,YDPDUÄUMU,BULGGU,DLEULJ,BAYD,MUBBLMU,BÖJBUÖJL,YKJK,AUUÄU,0,0,0,0,0,0,0,0
87,11,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,TÅDTI DDKID LTBIIÄ XCOCTÅTLT ATKFFT CKDTKI AÖXC LTAAKLT AÄIATÄIK XJIJ ÖTTÅT,TÅDTI,DDKID,LTBIIÄ,XCOCTÅTLT,ATKFFT,CKDTKI,AÖXC,LTAAKLT,AÄIATÄIK,XJIJ,ÖTTÅT,0,0,0,0,0,0,0,0
87,12,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,SZCSH CCJHC KSAHHÅ WBNBSZSKS ÖSJEES BJCSJH ÖÄWB KSÖÖJKS ÖÅHÖSÅHJ WIHI ÄSSZS,SZCSH,CCJHC,KSAHHÅ,WBNBSZSKS,ÖSJEES,BJCSJH,ÖÄWB,KSÖÖJKS,ÖÅHÖSÅHJ,WIHI,ÄSSZS,0,0,0,0,0,0,0,0
87,13,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,RYBRG BBIGB JRÖGGZ VAMARYRJR ÄRIDDR AIBRIG ÄÅVA JRÄÄIJR ÄZGÄRZGI VHGH ÅRRYR,RYBRG,BBIGB,JRÖGGZ,VAMARYRJR,ÄRIDDR,AIBRIG,ÄÅVA,JRÄÄIJR,ÄZGÄRZGI,VHGH,ÅRRYR,0,0,0,0,0,0,0,0
87,14,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,QXAQF AAHFA IQÄFFY UÖLÖQXQIQ ÅQHCCQ ÖHAQHF ÅZUÖ IQÅÅHIQ ÅYFÅQYFH UGFG ZQQXQ,QXAQF,AAHFA,IQÄFFY,UÖLÖQXQIQ,ÅQHCCQ,ÖHAQHF,ÅZUÖ,IQÅÅHIQ,ÅYFÅQYFH,UGFG,ZQQXQ,0,0,0,0,0,0,0,0
87,15,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,PWÖPE ÖÖGEÖ HPÅEEX TÄKÄPWPHP ZPGBBP ÄGÖPGE ZYTÄ HPZZGHP ZXEZPXEG TFEF YPPWP,PWÖPE,ÖÖGEÖ,HPÅEEX,TÄKÄPWPHP,ZPGBBP,ÄGÖPGE,ZYTÄ,HPZZGHP,ZXEZPXEG,TFEF,YPPWP,0,0,0,0,0,0,0,0
87,16,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,OVÄOD ÄÄFDÄ GOZDDW SÅJÅOVOGO YOFAAO ÅFÄOFD YXSÅ GOYYFGO YWDYOWDF SEDE XOOVO,OVÄOD,ÄÄFDÄ,GOZDDW,SÅJÅOVOGO,YOFAAO,ÅFÄOFD,YXSÅ,GOYYFGO,YWDYOWDF,SEDE,XOOVO,0,0,0,0,0,0,0,0
87,17,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,NUÅNC ÅÅECÅ FNYCCV RZIZNUNFN XNEÖÖN ZEÅNEC XWRZ FNXXEFN XVCXNVCE RDCD WNNUN,NUÅNC,ÅÅECÅ,FNYCCV,RZIZNUNFN,XNEÖÖN,ZEÅNEC,XWRZ,FNXXEFN,XVCXNVCE,RDCD,WNNUN,0,0,0,0,0,0,0,0
87,18,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,MTZMB ZZDBZ EMXBBU QYHYMTMEM WMDÄÄM YDZMDB WVQY EMWWDEM WUBWMUBD QCBC VMMTM,MTZMB,ZZDBZ,EMXBBU,QYHYMTMEM,WMDÄÄM,YDZMDB,WVQY,EMWWDEM,WUBWMUBD,QCBC,VMMTM,0,0,0,0,0,0,0,0
87,19,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,LSYLA YYCAY DLWAAT PXGXLSLDL VLCÅÅL XCYLCA VUPX DLVVCDL VTAVLTAC PBAB ULLSL,LSYLA,YYCAY,DLWAAT,PXGXLSLDL,VLCÅÅL,XCYLCA,VUPX,DLVVCDL,VTAVLTAC,PBAB,ULLSL,0,0,0,0,0,0,0,0
87,20,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,KRXKÖ XXBÖX CKVÖÖS OWFWKRKCK UKBZZK WBXKBÖ UTOW CKUUBCK USÖUKSÖB OAÖA TKKRK,KRXKÖ,XXBÖX,CKVÖÖS,OWFWKRKCK,UKBZZK,WBXKBÖ,UTOW,CKUUBCK,USÖUKSÖB,OAÖA,TKKRK,0,0,0,0,0,0,0,0
87,21,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,JQWJÄ WWAÄW BJUÄÄR NVEVJQJBJ TJAYYJ VAWJAÄ TSNV BJTTABJ TRÄTJRÄA NÖÄÖ SJJQJ,JQWJÄ,WWAÄW,BJUÄÄR,NVEVJQJBJ,TJAYYJ,VAWJAÄ,TSNV,BJTTABJ,TRÄTJRÄA,NÖÄÖ,SJJQJ,0,0,0,0,0,0,0,0
87,22,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,IPVIÅ VVÖÅV AITÅÅQ MUDUIPIAI SIÖXXI UÖVIÖÅ SRMU AISSÖAI SQÅSIQÅÖ MÄÅÄ RIIPI,IPVIÅ,VVÖÅV,AITÅÅQ,MUDUIPIAI,SIÖXXI,UÖVIÖÅ,SRMU,AISSÖAI,SQÅSIQÅÖ,MÄÅÄ,RIIPI,0,0,0,0,0,0,0,0
87,23,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,HOUHZ UUÄZU ÖHSZZP LTCTHOHÖH RHÄWWH TÄUHÄZ RQLT ÖHRRÄÖH RPZRHPZÄ LÅZÅ QHHOH,HOUHZ,UUÄZU,ÖHSZZP,LTCTHOHÖH,RHÄWWH,TÄUHÄZ,RQLT,ÖHRRÄÖH,RPZRHPZÄ,LÅZÅ,QHHOH,0,0,0,0,0,0,0,0
87,24,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,GNTGY TTÅYT ÄGRYYO KSBSGNGÄG QGÅVVG SÅTGÅY QPKS ÄGQQÅÄG QOYQGOYÅ KZYZ PGGNG,GNTGY,TTÅYT,ÄGRYYO,KSBSGNGÄG,QGÅVVG,SÅTGÅY,QPKS,ÄGQQÅÄG,QOYQGOYÅ,KZYZ,PGGNG,0,0,0,0,0,0,0,0
87,25,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,FMSFX SSZXS ÅFQXXN JRARFMFÅF PFZUUF RZSFZX POJR ÅFPPZÅF PNXPFNXZ JYXY OFFMF,FMSFX,SSZXS,ÅFQXXN,JRARFMFÅF,PFZUUF,RZSFZX,POJR,ÅFPPZÅF,PNXPFNXZ,JYXY,OFFMF,0,0,0,0,0,0,0,0
87,26,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,ELREW RRYWR ZEPWWM IQÖQELEZE OEYTTE QYREYW ONIQ ZEOOYZE OMWOEMWY IXWX NEELE,ELREW,RRYWR,ZEPWWM,IQÖQELEZE,OEYTTE,QYREYW,ONIQ,ZEOOYZE,OMWOEMWY,IXWX,NEELE,0,0,0,0,0,0,0,0
87,27,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,DKQDV QQXVQ YDOVVL HPÄPDKDYD NDXSSD PXQDXV NMHP YDNNXYD NLVNDLVX HWVW MDDKD,DKQDV,QQXVQ,YDOVVL,HPÄPDKDYD,NDXSSD,PXQDXV,NMHP,YDNNXYD,NLVNDLVX,HWVW,MDDKD,0,0,0,0,0,0,0,0
87,28,BIOBT OOVTO WBMTTJ FNZNBIBWB LBVQQB NVOBVT LKFN WBLLVWB LJTLBJTV FUTU KBBIB,CJPCU PPWUP XCNUUK GOÅOCJCXC MCWRRC OWPCWU MLGO XCMMWXC MKUMCKUW GVUV LCCJC,CJPCU,PPWUP,XCNUUK,GOÅOCJCXC,MCWRRC,OWPCWU,MLGO,XCMMWXC,MKUMCKUW,GVUV,LCCJC,0,0,0,0,0,0,0,0
88,0,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,OÅHYLZLÖHFT,PÅPFHPYLPR,OZHRPRHH,THHÄVHÅ,SHZU,PÄVVHLFYPRZZÄ,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,NZGXKYKÄGES OZOEGOXKOQ NYGQOQGG SGGÅUGZ RGYT OÅUUGKEXOQYYÅ,NZGXKYKÄGES,OZOEGOXKOQ,NYGQOQGG,SGGÅUGZ,RGYT,OÅUUGKEXOQYYÅ,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,MYFWJXJÅFDR NYNDFNWJNP MXFPNPFF RFFZTFY QFXS NZTTFJDWNPXXZ,MYFWJXJÅFDR,NYNDFNWJNP,MXFPNPFF,RFFZTFY,QFXS,NZTTFJDWNPXXZ,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,LXEVIWIZECQ MXMCEMVIMO LWEOMOEE QEEYSEX PEWR MYSSEICVMOWWY,LXEVIWIZECQ,MXMCEMVIMO,LWEOMOEE,QEEYSEX,PEWR,MYSSEICVMOWWY,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,KWDUHVHYDBP LWLBDLUHLN KVDNLNDD PDDXRDW ODVQ LXRRDHBULNVVX,KWDUHVHYDBP,LWLBDLUHLN,KVDNLNDD,PDDXRDW,ODVQ,LXRRDHBULNVVX,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,JVCTGUGXCAO KVKACKTGKM JUCMKMCC OCCWQCV NCUP KWQQCGATKMUUW,JVCTGUGXCAO,KVKACKTGKM,JUCMKMCC,OCCWQCV,NCUP,KWQQCGATKMUUW,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,IUBSFTFWBÖN JUJÖBJSFJL ITBLJLBB NBBVPBU MBTO JVPPBFÖSJLTTV,IUBSFTFWBÖN,JUJÖBJSFJL,ITBLJLBB,NBBVPBU,MBTO,JVPPBFÖSJLTTV,0,0,0,0,0,0,0,0,0,0,0,0,0
88,7,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,HTARESEVAÄM ITIÄAIREIK HSAKIKAA MAAUOAT LASN IUOOAEÄRIKSSU,HTARESEVAÄM,ITIÄAIREIK,HSAKIKAA,MAAUOAT,LASN,IUOOAEÄRIKSSU,0,0,0,0,0,0,0,0,0,0,0,0,0
88,8,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,GSÖQDRDUÖÅL HSHÅÖHQDHJ GRÖJHJÖÖ LÖÖTNÖS KÖRM HTNNÖDÅQHJRRT,GSÖQDRDUÖÅL,HSHÅÖHQDHJ,GRÖJHJÖÖ,LÖÖTNÖS,KÖRM,HTNNÖDÅQHJRRT,0,0,0,0,0,0,0,0,0,0,0,0,0
88,9,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,FRÄPCQCTÄZK GRGZÄGPCGI FQÄIGIÄÄ KÄÄSMÄR JÄQL GSMMÄCZPGIQQS,FRÄPCQCTÄZK,GRGZÄGPCGI,FQÄIGIÄÄ,KÄÄSMÄR,JÄQL,GSMMÄCZPGIQQS,0,0,0,0,0,0,0,0,0,0,0,0,0
88,10,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,EQÅOBPBSÅYJ FQFYÅFOBFH EPÅHFHÅÅ JÅÅRLÅQ IÅPK FRLLÅBYOFHPPR,EQÅOBPBSÅYJ,FQFYÅFOBFH,EPÅHFHÅÅ,JÅÅRLÅQ,IÅPK,FRLLÅBYOFHPPR,0,0,0,0,0,0,0,0,0,0,0,0,0
88,11,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,DPZNAOARZXI EPEXZENAEG DOZGEGZZ IZZQKZP HZOJ EQKKZAXNEGOOQ,DPZNAOARZXI,EPEXZENAEG,DOZGEGZZ,IZZQKZP,HZOJ,EQKKZAXNEGOOQ,0,0,0,0,0,0,0,0,0,0,0,0,0
88,12,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,COYMÖNÖQYWH DODWYDMÖDF CNYFDFYY HYYPJYO GYNI DPJJYÖWMDFNNP,COYMÖNÖQYWH,DODWYDMÖDF,CNYFDFYY,HYYPJYO,GYNI,DPJJYÖWMDFNNP,0,0,0,0,0,0,0,0,0,0,0,0,0
88,13,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,BNXLÄMÄPXVG CNCVXCLÄCE BMXECEXX GXXOIXN FXMH COIIXÄVLCEMMO,BNXLÄMÄPXVG,CNCVXCLÄCE,BMXECEXX,GXXOIXN,FXMH,COIIXÄVLCEMMO,0,0,0,0,0,0,0,0,0,0,0,0,0
88,14,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,AMWKÅLÅOWUF BMBUWBKÅBD ALWDBDWW FWWNHWM EWLG BNHHWÅUKBDLLN,AMWKÅLÅOWUF,BMBUWBKÅBD,ALWDBDWW,FWWNHWM,EWLG,BNHHWÅUKBDLLN,0,0,0,0,0,0,0,0,0,0,0,0,0
88,15,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,ÖLVJZKZNVTE ALATVAJZAC ÖKVCACVV EVVMGVL DVKF AMGGVZTJACKKM,ÖLVJZKZNVTE,ALATVAJZAC,ÖKVCACVV,EVVMGVL,DVKF,AMGGVZTJACKKM,0,0,0,0,0,0,0,0,0,0,0,0,0
88,16,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,ÄKUIYJYMUSD ÖKÖSUÖIYÖB ÄJUBÖBUU DUULFUK CUJE ÖLFFUYSIÖBJJL,ÄKUIYJYMUSD,ÖKÖSUÖIYÖB,ÄJUBÖBUU,DUULFUK,CUJE,ÖLFFUYSIÖBJJL,0,0,0,0,0,0,0,0,0,0,0,0,0
88,17,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,ÅJTHXIXLTRC ÄJÄRTÄHXÄA ÅITAÄATT CTTKETJ BTID ÄKEETXRHÄAIIK,ÅJTHXIXLTRC,ÄJÄRTÄHXÄA,ÅITAÄATT,CTTKETJ,BTID,ÄKEETXRHÄAIIK,0,0,0,0,0,0,0,0,0,0,0,0,0
88,18,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,ZISGWHWKSQB ÅIÅQSÅGWÅÖ ZHSÖÅÖSS BSSJDSI ASHC ÅJDDSWQGÅÖHHJ,ZISGWHWKSQB,ÅIÅQSÅGWÅÖ,ZHSÖÅÖSS,BSSJDSI,ASHC,ÅJDDSWQGÅÖHHJ,0,0,0,0,0,0,0,0,0,0,0,0,0
88,19,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,YHRFVGVJRPA ZHZPRZFVZÄ YGRÄZÄRR ARRICRH ÖRGB ZICCRVPFZÄGGI,YHRFVGVJRPA,ZHZPRZFVZÄ,YGRÄZÄRR,ARRICRH,ÖRGB,ZICCRVPFZÄGGI,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20,OÅHYLZLÖHFT PÅPFHPYLPR OZHRPRHH THHÄVHÅ SHZU PÄVVHLFYPRZZÄ,XGQEUFUIQOÖ YGYOQYEUYÅ XFQÅYÅQQ ÖQQHBQG ÄQFA YHBBQUOEYÅFFH,XGQEUFUIQOÖ,YGYOQYEUYÅ,XFQÅYÅQQ,ÖQQHBQG,ÄQFA,YHBBQUOEYÅFFH,0,0,0,0,0,0,0,0,0,0,0,0,0
